,Start,End,Date,Duration,Precipitation,Gage
860,06/20/2020 19:10:00,06/20/2020 23:10:00,06/20/2020,240.0,2.2000000000000006,qb
861,06/21/2020 01:50:00,06/21/2020 11:30:00,06/21/2020,580.0,11.2,qb
862,06/21/2020 14:05:00,06/21/2020 20:00:00,06/21/2020,355.0,1.6000000000000003,qb
863,06/22/2020 15:40:00,06/22/2020 15:40:00,06/22/2020,0.0,0.1,qb
864,06/22/2020 22:05:00,06/22/2020 22:50:00,06/22/2020,45.0,1.8000000000000005,qb
865,06/23/2020 07:40:00,06/23/2020 07:40:00,06/23/2020,0.0,0.1,qb
866,06/23/2020 21:15:00,06/24/2020 01:40:00,06/23/2020,265.0,20.800000000000004,qb
867,06/24/2020 21:15:00,06/25/2020 13:35:00,06/24/2020,980.0,15.3,qb
868,06/27/2020 08:50:00,06/27/2020 13:05:00,06/27/2020,255.0,13.2,qb
869,06/27/2020 16:40:00,06/27/2020 16:55:00,06/27/2020,15.0,0.3,qb
870,06/27/2020 19:50:00,06/27/2020 20:40:00,06/27/2020,50.0,3.1,qb
871,06/28/2020 03:40:00,06/28/2020 09:40:00,06/28/2020,360.0,23.100000000000005,qb
872,06/28/2020 12:00:00,06/28/2020 14:20:00,06/28/2020,140.0,5.0,qb
873,06/28/2020 17:10:00,06/28/2020 17:10:00,06/28/2020,0.0,0.1,qb
874,06/29/2020 03:50:00,06/29/2020 09:35:00,06/29/2020,345.0,15.7,qb
875,06/29/2020 12:30:00,06/29/2020 12:30:00,06/29/2020,0.0,0.1,qb
876,07/02/2020 09:05:00,07/02/2020 09:05:00,07/02/2020,0.0,0.1,qb
877,07/02/2020 20:30:00,07/03/2020 04:05:00,07/02/2020,455.0,28.200000000000006,qb
878,07/03/2020 19:40:00,07/03/2020 19:40:00,07/03/2020,0.0,0.1,qb
879,07/05/2020 04:15:00,07/05/2020 05:55:00,07/05/2020,100.0,1.4000000000000004,qb
880,07/05/2020 08:35:00,07/05/2020 18:20:00,07/05/2020,585.0,14.8,qb
881,07/05/2020 21:30:00,07/05/2020 21:35:00,07/05/2020,5.0,0.5,qb
882,07/06/2020 03:30:00,07/06/2020 20:00:00,07/06/2020,990.0,81.0,qb
883,07/06/2020 23:25:00,07/07/2020 06:50:00,07/06/2020,445.0,13.6,qb
884,07/07/2020 10:50:00,07/07/2020 10:50:00,07/07/2020,0.0,0.1,qb
885,07/08/2020 12:00:00,07/08/2020 16:55:00,07/08/2020,295.0,81.80000000000001,qb
886,07/09/2020 01:20:00,07/09/2020 07:40:00,07/09/2020,380.0,4.899999999999998,qb
887,07/09/2020 10:50:00,07/09/2020 11:55:00,07/09/2020,65.0,10.8,qb
888,07/09/2020 14:25:00,07/09/2020 14:25:00,07/09/2020,0.0,0.1,qb
889,07/10/2020 16:25:00,07/10/2020 16:40:00,07/10/2020,15.0,0.3,qb
890,07/10/2020 19:20:00,07/10/2020 22:45:00,07/10/2020,205.0,1.2000000000000002,qb
891,07/11/2020 07:30:00,07/11/2020 13:20:00,07/11/2020,350.0,19.9,qb
892,07/13/2020 12:00:00,07/13/2020 17:05:00,07/13/2020,305.0,1.8000000000000005,qb
893,07/14/2020 02:40:00,07/14/2020 03:45:00,07/14/2020,65.0,0.2,qb
894,07/14/2020 23:45:00,07/16/2020 13:15:00,07/14/2020,2250.0,85.6,qb
895,07/16/2020 17:50:00,07/16/2020 17:50:00,07/16/2020,0.0,0.1,qb
896,07/17/2020 05:00:00,07/17/2020 07:25:00,07/17/2020,145.0,12.3,qb
897,07/17/2020 09:50:00,07/17/2020 12:30:00,07/17/2020,160.0,5.3,qb
898,07/19/2020 18:05:00,07/19/2020 18:10:00,07/19/2020,5.0,0.6,qb
899,07/20/2020 10:25:00,07/20/2020 13:30:00,07/20/2020,185.0,1.1,qb
900,07/20/2020 15:35:00,07/20/2020 16:00:00,07/20/2020,25.0,0.2,qb
901,07/20/2020 19:20:00,07/20/2020 19:35:00,07/20/2020,15.0,0.2,qb
902,07/21/2020 08:55:00,07/21/2020 08:55:00,07/21/2020,0.0,0.1,qb
903,07/24/2020 00:40:00,07/24/2020 01:10:00,07/24/2020,30.0,1.2000000000000002,qb
904,07/24/2020 17:25:00,07/24/2020 17:25:00,07/24/2020,0.0,0.1,qb
905,07/27/2020 20:05:00,07/27/2020 20:05:00,07/27/2020,0.0,0.1,qb
906,08/04/2020 09:00:00,08/04/2020 09:00:00,08/04/2020,0.0,0.1,qb
907,08/04/2020 19:05:00,08/05/2020 09:55:00,08/04/2020,890.0,123.0,qb
908,08/08/2020 23:25:00,08/08/2020 23:25:00,08/08/2020,0.0,0.1,qb
909,08/09/2020 01:30:00,08/09/2020 01:30:00,08/09/2020,0.0,0.1,qb
910,08/10/2020 16:40:00,08/10/2020 23:25:00,08/10/2020,405.0,25.500000000000004,qb
911,08/22/2020 11:10:00,08/22/2020 11:10:00,08/22/2020,0.0,0.2,qb
912,08/26/2020 07:55:00,08/26/2020 08:00:00,08/26/2020,5.0,0.5,qb
913,08/26/2020 13:45:00,08/26/2020 15:10:00,08/26/2020,85.0,19.4,qb
914,08/27/2020 23:25:00,08/28/2020 01:40:00,08/27/2020,135.0,10.6,qb
915,08/28/2020 08:50:00,08/28/2020 08:50:00,08/28/2020,0.0,0.1,qb
916,08/28/2020 14:20:00,08/29/2020 01:00:00,08/28/2020,640.0,16.60000000000001,qb
917,08/29/2020 03:20:00,08/29/2020 07:20:00,08/29/2020,240.0,26.300000000000004,qb
918,08/29/2020 13:40:00,08/29/2020 15:35:00,08/29/2020,115.0,3.3000000000000003,qb
919,08/30/2020 08:20:00,08/30/2020 08:20:00,08/30/2020,0.0,0.1,qb
920,09/01/2020 15:25:00,09/01/2020 15:25:00,09/01/2020,0.0,0.4,qb
921,09/02/2020 12:00:00,09/02/2020 13:40:00,09/02/2020,100.0,1.1,qb
922,09/09/2020 17:50:00,09/09/2020 18:05:00,09/09/2020,15.0,0.4,qb
923,09/10/2020 19:05:00,09/11/2020 02:50:00,09/10/2020,465.0,37.6,qb
924,09/11/2020 05:30:00,09/11/2020 09:50:00,09/11/2020,260.0,3.8000000000000007,qb
925,09/12/2020 14:00:00,09/12/2020 14:20:00,09/12/2020,20.0,1.0,qb
926,09/13/2020 20:35:00,09/13/2020 20:45:00,09/13/2020,10.0,0.6,qb
927,09/14/2020 13:55:00,09/14/2020 16:00:00,09/14/2020,125.0,2.6000000000000005,qb
928,09/15/2020 04:05:00,09/15/2020 20:25:00,09/15/2020,980.0,27.500000000000004,qb
929,09/15/2020 23:30:00,09/15/2020 23:30:00,09/15/2020,0.0,0.1,qb
930,09/16/2020 02:05:00,09/16/2020 06:20:00,09/16/2020,255.0,6.9,qb
931,09/16/2020 21:35:00,09/17/2020 06:30:00,09/16/2020,535.0,29.200000000000006,qb
932,09/17/2020 10:05:00,09/18/2020 03:35:00,09/17/2020,1050.0,41.50000000000001,qb
933,09/18/2020 10:30:00,09/18/2020 14:40:00,09/18/2020,250.0,4.0,qb
934,09/18/2020 18:30:00,09/18/2020 18:30:00,09/18/2020,0.0,0.1,qb
935,09/19/2020 08:45:00,09/19/2020 08:45:00,09/19/2020,0.0,0.1,qb
936,09/19/2020 16:30:00,09/19/2020 16:50:00,09/19/2020,20.0,0.4,qb
937,09/22/2020 07:50:00,09/22/2020 07:50:00,09/22/2020,0.0,0.1,qb
938,09/23/2020 05:20:00,09/23/2020 06:45:00,09/23/2020,85.0,3.4000000000000004,qb
939,09/23/2020 11:15:00,09/23/2020 13:10:00,09/23/2020,115.0,10.1,qb
940,10/03/2020 17:20:00,10/03/2020 17:20:00,10/03/2020,0.0,0.1,qb
941,10/03/2020 22:30:00,10/04/2020 08:45:00,10/03/2020,615.0,21.000000000000004,qb
942,10/04/2020 14:35:00,10/04/2020 15:35:00,10/04/2020,60.0,2.1,qb
943,10/04/2020 21:50:00,10/04/2020 23:25:00,10/04/2020,95.0,0.4,qb
944,10/15/2020 13:20:00,10/15/2020 13:20:00,10/15/2020,0.0,0.1,qb
945,10/15/2020 21:45:00,10/16/2020 02:55:00,10/15/2020,310.0,1.5000000000000004,qb
946,10/16/2020 05:20:00,10/16/2020 06:00:00,10/16/2020,40.0,0.2,qb
947,10/16/2020 09:15:00,10/16/2020 11:00:00,10/16/2020,105.0,0.8,qb
948,10/16/2020 13:45:00,10/16/2020 20:35:00,10/16/2020,410.0,2.2000000000000006,qb
949,10/21/2020 06:10:00,10/21/2020 06:45:00,10/21/2020,35.0,0.3,qb
950,10/21/2020 09:50:00,10/21/2020 10:00:00,10/21/2020,10.0,0.4,qb
951,10/21/2020 20:20:00,10/21/2020 20:55:00,10/21/2020,35.0,0.2,qb
952,11/01/2020 19:55:00,11/01/2020 20:45:00,11/01/2020,50.0,0.2,qb
953,11/02/2020 00:55:00,11/02/2020 04:35:00,11/02/2020,220.0,0.8,qb
954,11/19/2020 21:15:00,11/19/2020 21:25:00,11/19/2020,10.0,0.3,qb
955,11/20/2020 00:30:00,11/20/2020 01:00:00,11/20/2020,30.0,1.3000000000000005,qb
956,11/20/2020 10:55:00,11/20/2020 10:55:00,11/20/2020,0.0,0.1,qb
957,11/21/2020 23:10:00,11/22/2020 03:20:00,11/21/2020,250.0,1.1,qb
958,11/23/2020 20:55:00,11/24/2020 08:10:00,11/23/2020,675.0,2.1000000000000005,qb
959,11/24/2020 11:00:00,11/25/2020 04:45:00,11/24/2020,1065.0,8.399999999999999,qb
960,11/25/2020 07:45:00,11/25/2020 09:25:00,11/25/2020,100.0,0.2,qb
961,11/25/2020 12:15:00,11/26/2020 05:00:00,11/25/2020,1005.0,23.90000000000001,qb
962,11/26/2020 08:25:00,11/26/2020 09:50:00,11/26/2020,85.0,0.3,qb
963,11/26/2020 11:55:00,11/26/2020 13:50:00,11/26/2020,115.0,0.3,qb
964,11/26/2020 16:00:00,11/27/2020 00:25:00,11/26/2020,505.0,3.4000000000000004,qb
965,11/27/2020 03:30:00,11/27/2020 08:30:00,11/27/2020,300.0,1.1,qb
966,11/27/2020 13:50:00,11/27/2020 13:50:00,11/27/2020,0.0,0.1,qb
967,12/13/2020 22:35:00,12/14/2020 03:30:00,12/13/2020,295.0,2.8000000000000007,qb
968,12/18/2020 02:35:00,12/18/2020 06:20:00,12/18/2020,225.0,0.6,qb
969,12/23/2020 23:35:00,12/23/2020 23:35:00,12/23/2020,0.0,0.1,qb
970,12/29/2020 13:35:00,12/29/2020 23:00:00,12/29/2020,565.0,5.999999999999997,qb
971,01/04/2021 17:15:00,01/04/2021 17:30:00,01/04/2021,15.0,0.2,qb
972,01/22/2021 04:25:00,01/22/2021 07:50:00,01/22/2021,205.0,0.5,qb
973,01/22/2021 11:40:00,01/22/2021 13:25:00,01/22/2021,105.0,0.5,qb
974,01/22/2021 15:30:00,01/22/2021 22:20:00,01/22/2021,410.0,4.5,qb
975,01/23/2021 01:55:00,01/23/2021 01:55:00,01/23/2021,0.0,0.1,qb
976,01/23/2021 05:15:00,01/23/2021 06:40:00,01/23/2021,85.0,1.3,qb
977,01/23/2021 09:25:00,01/23/2021 13:00:00,01/23/2021,215.0,0.7,qb
978,01/24/2021 08:25:00,01/24/2021 08:25:00,01/24/2021,0.0,0.1,qb
979,01/25/2021 17:50:00,01/25/2021 18:20:00,01/25/2021,30.0,0.2,qb
980,01/25/2021 23:35:00,01/26/2021 06:55:00,01/25/2021,440.0,5.199999999999998,qb
981,01/26/2021 12:00:00,01/26/2021 13:10:00,01/26/2021,70.0,0.3,qb
982,01/26/2021 17:55:00,01/26/2021 19:35:00,01/26/2021,100.0,1.0,qb
983,02/01/2021 09:45:00,02/01/2021 10:25:00,02/01/2021,40.0,0.3,qb
984,02/01/2021 14:40:00,02/01/2021 18:30:00,02/01/2021,230.0,4.799999999999999,qb
985,02/05/2021 02:20:00,02/05/2021 08:30:00,02/05/2021,370.0,2.8000000000000007,qb
986,02/05/2021 16:00:00,02/05/2021 19:05:00,02/05/2021,185.0,1.5000000000000002,qb
987,02/11/2021 08:40:00,02/11/2021 22:20:00,02/11/2021,820.0,14.500000000000004,qb
988,02/25/2021 13:20:00,02/26/2021 17:30:00,02/25/2021,1690.0,19.6,qb
989,02/27/2021 10:30:00,02/27/2021 10:50:00,02/27/2021,20.0,0.2,qb
990,02/27/2021 18:10:00,02/27/2021 20:40:00,02/27/2021,150.0,0.7,qb
991,02/28/2021 00:00:00,02/28/2021 08:30:00,02/28/2021,510.0,2.4000000000000004,qb
992,03/01/2021 01:40:00,03/01/2021 02:00:00,03/01/2021,20.0,0.5,qb
993,03/01/2021 05:15:00,03/01/2021 07:35:00,03/01/2021,140.0,2.5000000000000004,qb
994,03/01/2021 10:35:00,03/01/2021 23:25:00,03/01/2021,770.0,8.099999999999998,qb
995,03/03/2021 22:30:00,03/04/2021 07:35:00,03/03/2021,545.0,6.299999999999999,qb
996,03/06/2021 05:00:00,03/06/2021 05:00:00,03/06/2021,0.0,0.1,qb
997,03/06/2021 07:40:00,03/06/2021 08:05:00,03/06/2021,25.0,0.2,qb
998,03/06/2021 21:15:00,03/06/2021 22:50:00,03/06/2021,95.0,0.4,qb
999,03/07/2021 00:55:00,03/07/2021 07:30:00,03/07/2021,395.0,5.8,qb
1000,03/07/2021 10:20:00,03/07/2021 10:40:00,03/07/2021,20.0,0.2,qb
1001,03/08/2021 18:30:00,03/08/2021 22:30:00,03/08/2021,240.0,2.2000000000000006,qb
1002,03/11/2021 04:35:00,03/11/2021 16:25:00,03/11/2021,710.0,13.1,qb
1003,03/15/2021 20:15:00,03/16/2021 08:25:00,03/15/2021,730.0,11.6,qb
1004,03/17/2021 03:35:00,03/17/2021 03:55:00,03/17/2021,20.0,0.2,qb
1005,03/17/2021 13:50:00,03/17/2021 14:40:00,03/17/2021,50.0,0.5,qb
1006,03/17/2021 18:00:00,03/17/2021 19:25:00,03/17/2021,85.0,0.3,qb
1007,03/18/2021 07:25:00,03/18/2021 07:25:00,03/18/2021,0.0,0.1,qb
1008,03/19/2021 11:30:00,03/19/2021 13:30:00,03/19/2021,120.0,2.1,qb
1009,03/20/2021 01:45:00,03/20/2021 05:20:00,03/20/2021,215.0,0.8,qb
1010,03/24/2021 07:15:00,03/24/2021 08:05:00,03/24/2021,50.0,0.3,qb
1011,03/27/2021 04:20:00,03/27/2021 07:40:00,03/27/2021,200.0,3.4000000000000004,qb
1012,03/27/2021 11:15:00,03/27/2021 11:15:00,03/27/2021,0.0,0.1,qb
1013,03/31/2021 04:15:00,03/31/2021 07:30:00,03/31/2021,195.0,2.6000000000000005,qb
1014,03/31/2021 21:35:00,03/31/2021 22:45:00,03/31/2021,70.0,2.3000000000000003,qb
1015,04/01/2021 01:35:00,04/01/2021 05:05:00,04/01/2021,210.0,2.8000000000000003,qb
1016,04/02/2021 03:55:00,04/02/2021 05:00:00,04/02/2021,65.0,0.7000000000000001,qb
1017,04/07/2021 16:40:00,04/08/2021 03:40:00,04/07/2021,660.0,3.6000000000000005,qb
1018,04/08/2021 06:20:00,04/08/2021 07:25:00,04/08/2021,65.0,0.7,qb
1019,04/11/2021 07:20:00,04/11/2021 07:20:00,04/11/2021,0.0,0.1,qb
1020,04/11/2021 10:20:00,04/12/2021 09:00:00,04/11/2021,1360.0,44.7,qb
1021,04/12/2021 12:55:00,04/12/2021 12:55:00,04/12/2021,0.0,0.1,qb
1022,04/22/2021 15:20:00,04/22/2021 15:45:00,04/22/2021,25.0,0.3,qb
1023,04/24/2021 08:10:00,04/24/2021 08:10:00,04/24/2021,0.0,0.1,qb
1024,04/24/2021 11:30:00,04/24/2021 11:50:00,04/24/2021,20.0,0.7,qb
1025,04/27/2021 04:30:00,04/27/2021 12:35:00,04/27/2021,485.0,3.2000000000000006,qb
1026,04/27/2021 15:00:00,04/27/2021 15:00:00,04/27/2021,0.0,0.1,qb
1027,04/27/2021 17:30:00,04/27/2021 20:45:00,04/27/2021,195.0,1.2000000000000002,qb
1028,05/04/2021 01:25:00,05/04/2021 04:40:00,05/04/2021,195.0,8.9,qb
1029,05/04/2021 06:50:00,05/04/2021 10:25:00,05/04/2021,215.0,2.1,qb
1030,05/04/2021 13:15:00,05/04/2021 14:05:00,05/04/2021,50.0,0.4,qb
1031,05/06/2021 21:25:00,05/06/2021 21:25:00,05/06/2021,0.0,0.1,qb
1032,05/11/2021 02:45:00,05/11/2021 06:50:00,05/11/2021,245.0,5.399999999999999,qb
1033,05/11/2021 15:20:00,05/11/2021 15:20:00,05/11/2021,0.0,0.1,qb
1034,05/11/2021 22:05:00,05/12/2021 00:10:00,05/11/2021,125.0,2.7000000000000006,qb
1035,05/12/2021 04:10:00,05/12/2021 06:05:00,05/12/2021,115.0,0.4,qb
1036,05/13/2021 07:30:00,05/13/2021 08:40:00,05/13/2021,70.0,1.6,qb
1037,05/14/2021 00:05:00,05/14/2021 01:55:00,05/14/2021,110.0,0.2,qb
1038,05/14/2021 10:05:00,05/14/2021 10:10:00,05/14/2021,5.0,1.0,qb
1039,05/14/2021 20:25:00,05/14/2021 22:40:00,05/14/2021,135.0,13.5,qb
1040,05/16/2021 02:30:00,05/16/2021 10:05:00,05/16/2021,455.0,44.8,qb
1041,05/16/2021 21:50:00,05/17/2021 04:00:00,05/16/2021,370.0,1.9,qb
1042,05/17/2021 06:20:00,05/17/2021 07:55:00,05/17/2021,95.0,0.4,qb
1043,05/18/2021 01:15:00,05/18/2021 01:50:00,05/18/2021,35.0,0.7,qb
1044,05/18/2021 23:50:00,05/18/2021 23:50:00,05/18/2021,0.0,0.1,qb
1045,05/19/2021 13:30:00,05/20/2021 01:55:00,05/19/2021,745.0,12.4,qb
1046,05/20/2021 04:00:00,05/20/2021 04:00:00,05/20/2021,0.0,0.1,qb
1047,05/23/2021 07:10:00,05/23/2021 19:35:00,05/23/2021,745.0,22.500000000000007,qb
1048,05/23/2021 21:45:00,05/23/2021 23:25:00,05/23/2021,100.0,0.5,qb
1049,05/24/2021 03:10:00,05/24/2021 03:10:00,05/24/2021,0.0,0.1,qb
1050,05/26/2021 09:30:00,05/26/2021 09:30:00,05/26/2021,0.0,0.1,qb
1051,05/26/2021 11:45:00,05/26/2021 21:30:00,05/26/2021,585.0,26.20000000000001,qb
1052,06/01/2021 16:20:00,06/01/2021 18:00:00,06/01/2021,100.0,0.4,qb
1053,06/01/2021 20:55:00,06/02/2021 02:30:00,06/01/2021,335.0,2.2,qb
1054,06/02/2021 07:05:00,06/02/2021 14:50:00,06/02/2021,465.0,4.4,qb
1055,06/03/2021 15:50:00,06/03/2021 18:25:00,06/03/2021,155.0,0.7999999999999999,qb
1056,06/04/2021 00:00:00,06/04/2021 03:05:00,06/04/2021,185.0,2.3000000000000003,qb
1057,06/09/2021 22:35:00,06/09/2021 22:35:00,06/09/2021,0.0,0.1,qb
1058,06/10/2021 08:45:00,06/10/2021 13:30:00,06/10/2021,285.0,2.2,qb
1059,06/10/2021 18:05:00,06/10/2021 23:00:00,06/10/2021,295.0,24.600000000000005,qb
1060,06/13/2021 04:15:00,06/13/2021 04:50:00,06/13/2021,35.0,0.2,qb
1061,06/13/2021 09:30:00,06/13/2021 09:50:00,06/13/2021,20.0,1.3000000000000005,qb
1062,06/13/2021 12:20:00,06/13/2021 14:10:00,06/13/2021,110.0,7.899999999999999,qb
1063,06/13/2021 16:20:00,06/13/2021 17:20:00,06/13/2021,60.0,1.2000000000000002,qb
1064,06/14/2021 09:00:00,06/14/2021 11:00:00,06/14/2021,120.0,0.8,qb
1065,06/15/2021 10:25:00,06/15/2021 10:25:00,06/15/2021,0.0,0.1,qb
1066,06/15/2021 18:05:00,06/15/2021 18:30:00,06/15/2021,25.0,4.0,qb
1067,06/17/2021 09:10:00,06/17/2021 15:35:00,06/17/2021,385.0,17.200000000000003,qb
1068,06/18/2021 08:20:00,06/18/2021 08:20:00,06/18/2021,0.0,0.2,qb
1069,06/18/2021 16:35:00,06/19/2021 04:40:00,06/18/2021,725.0,7.199999999999999,qb
1070,06/19/2021 08:30:00,06/19/2021 17:25:00,06/19/2021,535.0,11.2,qb
1071,06/26/2021 02:25:00,06/26/2021 06:15:00,06/26/2021,230.0,8.1,qb
1072,06/26/2021 10:20:00,06/26/2021 11:15:00,06/26/2021,55.0,0.5,qb
1073,06/26/2021 20:10:00,06/27/2021 08:25:00,06/26/2021,735.0,4.6,qb
1074,06/27/2021 14:05:00,06/27/2021 15:50:00,06/27/2021,105.0,2.3000000000000003,qb
1075,06/27/2021 19:20:00,06/27/2021 21:10:00,06/27/2021,110.0,0.2,qb
1076,06/28/2021 01:00:00,06/28/2021 01:00:00,06/28/2021,0.0,0.2,qb
1077,06/28/2021 07:45:00,06/28/2021 09:40:00,06/28/2021,115.0,0.9,qb
1078,07/01/2021 23:25:00,07/02/2021 01:30:00,07/01/2021,125.0,1.3000000000000005,qb
1079,07/02/2021 06:40:00,07/02/2021 08:45:00,07/02/2021,125.0,0.5,qb
1080,07/02/2021 11:40:00,07/02/2021 11:45:00,07/02/2021,5.0,0.5,qb
1081,07/02/2021 14:55:00,07/02/2021 17:20:00,07/02/2021,145.0,8.099999999999998,qb
1082,07/03/2021 07:15:00,07/03/2021 09:50:00,07/03/2021,155.0,1.1,qb
1083,07/03/2021 15:45:00,07/03/2021 17:00:00,07/03/2021,75.0,11.4,qb
1084,07/03/2021 19:30:00,07/03/2021 22:40:00,07/03/2021,190.0,5.499999999999998,qb
1085,07/04/2021 05:20:00,07/04/2021 05:20:00,07/04/2021,0.0,0.2,qb
1086,07/04/2021 07:40:00,07/04/2021 09:30:00,07/04/2021,110.0,0.4,qb
1087,07/05/2021 21:45:00,07/06/2021 00:20:00,07/05/2021,155.0,12.5,qb
1088,07/07/2021 18:35:00,07/07/2021 20:05:00,07/07/2021,90.0,13.4,qb
1089,07/08/2021 15:15:00,07/08/2021 22:35:00,07/08/2021,440.0,22.9,qb
1090,07/09/2021 04:45:00,07/09/2021 06:40:00,07/09/2021,115.0,4.199999999999999,qb
1091,07/10/2021 00:30:00,07/10/2021 02:10:00,07/10/2021,100.0,9.699999999999998,qb
1092,07/10/2021 15:55:00,07/10/2021 16:30:00,07/10/2021,35.0,2.6,qb
1093,07/10/2021 19:25:00,07/10/2021 20:45:00,07/10/2021,80.0,1.3000000000000005,qb
1094,07/11/2021 00:20:00,07/11/2021 00:20:00,07/11/2021,0.0,0.1,qb
1095,07/24/2021 03:30:00,07/24/2021 13:50:00,07/24/2021,620.0,36.00000000000001,qb
1096,07/24/2021 17:20:00,07/24/2021 17:20:00,07/24/2021,0.0,0.1,qb
1097,07/24/2021 21:15:00,07/28/2021 08:25:00,07/24/2021,4990.0,303.70000000000005,qb
1098,07/29/2021 14:40:00,07/29/2021 16:35:00,07/29/2021,115.0,16.099999999999998,qb
1099,07/31/2021 09:30:00,07/31/2021 11:00:00,07/31/2021,90.0,48.100000000000016,qb
1100,08/01/2021 08:05:00,08/01/2021 09:55:00,08/01/2021,110.0,1.8000000000000005,qb
1101,08/01/2021 14:50:00,08/01/2021 14:50:00,08/01/2021,0.0,0.1,qb
1102,08/02/2021 23:45:00,08/03/2021 03:05:00,08/02/2021,200.0,0.3,qb
1103,08/03/2021 11:35:00,08/03/2021 11:35:00,08/03/2021,0.0,0.1,qb
1104,08/03/2021 15:40:00,08/03/2021 15:55:00,08/03/2021,15.0,1.6,qb
1105,08/06/2021 15:10:00,08/06/2021 15:10:00,08/06/2021,0.0,1.2,qb
1106,08/06/2021 19:25:00,08/06/2021 19:25:00,08/06/2021,0.0,0.1,qb
1107,08/10/2021 00:05:00,08/10/2021 00:40:00,08/10/2021,35.0,0.2,qb
1108,08/10/2021 15:35:00,08/10/2021 19:00:00,08/10/2021,205.0,3.4000000000000004,qb
1109,08/11/2021 11:15:00,08/11/2021 13:50:00,08/11/2021,155.0,7.6,qb
1110,08/11/2021 19:20:00,08/12/2021 01:50:00,08/11/2021,390.0,9.9,qb
1111,08/12/2021 13:45:00,08/12/2021 14:45:00,08/12/2021,60.0,0.7999999999999999,qb
1112,08/13/2021 16:55:00,08/14/2021 11:30:00,08/13/2021,1115.0,50.8,qb
1113,08/14/2021 14:10:00,08/14/2021 21:40:00,08/14/2021,450.0,3.400000000000001,qb
1114,08/15/2021 01:15:00,08/15/2021 09:35:00,08/15/2021,500.0,57.60000000000001,qb
1115,08/15/2021 14:45:00,08/15/2021 21:10:00,08/15/2021,385.0,1.9,qb
1116,08/16/2021 12:30:00,08/17/2021 01:15:00,08/16/2021,765.0,15.299999999999995,qb
1117,08/21/2021 06:35:00,08/21/2021 06:35:00,08/21/2021,0.0,0.1,qb
1118,08/22/2021 13:00:00,08/22/2021 14:40:00,08/22/2021,100.0,8.0,qb
1119,08/24/2021 08:35:00,08/24/2021 08:35:00,08/24/2021,0.0,1.7,qb
1120,08/24/2021 21:00:00,08/24/2021 21:10:00,08/24/2021,10.0,0.3,qb
1121,08/25/2021 03:45:00,08/25/2021 05:55:00,08/25/2021,130.0,0.5,qb
1122,08/26/2021 22:20:00,08/26/2021 23:25:00,08/26/2021,65.0,47.2,qb
1123,09/01/2021 16:50:00,09/01/2021 16:55:00,09/01/2021,5.0,0.2,qb
1124,09/02/2021 14:40:00,09/02/2021 15:15:00,09/02/2021,35.0,0.9,qb
1125,09/03/2021 03:55:00,09/03/2021 06:45:00,09/03/2021,170.0,32.4,qb
1126,01/03/2016 06:05:00,01/03/2016 07:45:00,01/03/2016,100.0,0.8,hq2
1127,01/04/2016 14:10:00,01/04/2016 14:30:00,01/04/2016,20.0,0.2,hq2
1128,01/05/2016 00:50:00,01/05/2016 01:35:00,01/05/2016,45.0,0.2,hq2
1129,01/05/2016 04:15:00,01/05/2016 07:20:00,01/05/2016,185.0,8.600000000000001,hq2
1130,01/06/2016 04:35:00,01/06/2016 09:25:00,01/06/2016,290.0,1.6,hq2
1131,01/10/2016 20:15:00,01/11/2016 06:50:00,01/10/2016,635.0,5.199999999999999,hq2
1132,01/11/2016 10:40:00,01/11/2016 11:00:00,01/11/2016,20.0,0.3,hq2
1133,01/11/2016 14:10:00,01/11/2016 21:40:00,01/11/2016,450.0,2.3000000000000003,hq2
1134,01/16/2016 23:20:00,01/17/2016 09:35:00,01/16/2016,615.0,11.999999999999998,hq2
1135,01/20/2016 21:50:00,01/21/2016 19:25:00,01/20/2016,1295.0,7.799999999999998,hq2
1136,01/22/2016 12:45:00,01/23/2016 02:25:00,01/22/2016,820.0,5.699999999999998,hq2
1137,01/27/2016 10:50:00,01/27/2016 23:10:00,01/27/2016,740.0,6.799999999999998,hq2
1138,01/28/2016 04:15:00,01/28/2016 05:50:00,01/28/2016,95.0,0.6,hq2
1139,01/28/2016 10:00:00,01/28/2016 12:55:00,01/28/2016,175.0,3.300000000000001,hq2
1140,01/28/2016 15:30:00,01/29/2016 10:15:00,01/28/2016,1125.0,9.3,hq2
1141,01/29/2016 13:55:00,01/29/2016 14:40:00,01/29/2016,45.0,0.3,hq2
1142,01/31/2016 17:35:00,01/31/2016 18:15:00,01/31/2016,40.0,0.6,hq2
1143,01/31/2016 20:50:00,02/01/2016 02:45:00,01/31/2016,355.0,1.6,hq2
1144,02/11/2016 11:30:00,02/11/2016 11:30:00,02/11/2016,0.0,0.1,hq2
1145,02/13/2016 09:00:00,02/13/2016 10:05:00,02/13/2016,65.0,0.5,hq2
1146,02/14/2016 02:25:00,02/14/2016 02:45:00,02/14/2016,20.0,0.3,hq2
1147,02/14/2016 05:10:00,02/14/2016 09:35:00,02/14/2016,265.0,1.0,hq2
1148,02/21/2016 21:00:00,02/21/2016 21:15:00,02/21/2016,15.0,0.3,hq2
1149,02/22/2016 03:50:00,02/22/2016 16:25:00,02/22/2016,755.0,15.2,hq2
1150,04/12/2016 13:55:00,04/12/2016 13:55:00,04/12/2016,0.0,1.1,hq2
